OBJECTID,STATEFP10,COUNTYFP10,VTDST10,GEOID10,VTDI10,NAME10,NAMELSAD10,LSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,TAPERSONS,TA1RACE,TAWHITEALN,TABLACKALN,TAAMINDALN,TAASIANALN,TANHPOALN,TAOTHERALN,TA2RACE,TAPOP2RACE,TAWHTBLACK,TAWHAIAN,TAWHTASIAN,TAWHNHPO,TAWHTOTHER,TABLAIAN,TABLKASIAN,TABLNHPO,TABLKOTHER,TAAIANAS,TAAIANNHP,TAAIANOR,TAASNHPO,TAASIANOTH,TANHPOOR,TA3RACES,TAWHBLAIN,TAWHBLAS,TAWHBLNHP,TAWHBLOR,TAWHAIANS,TAWHAIANHP,TAWHAIANOR,TAWASNHOPI,TAWHASOR,TAWHNHPOOT,TABLAIANS,TABLAIANHP,TABLAIANOR,TABLASNHOP,TABLASOR,TABLNHPOOR,TAAIANASHP,TAAIANASOR,TAAIANNHPO,TAASNHPOOR,TA4RACES,TAWHBLAINA,TAWHBLINHP,TAWHBLAINO,TAWHBLASHP,TAWHBLASOR,TAWHBLNHPO,TAWHAINSHP,TAWHAIANSO,TAWHAINHPO,TAWHASNHPO,TABLAINSHP,TABLAIANSO,TABLAINHPO,TABLASNHPO,TAAIANSHPO,TA5RACES,TAWHBINSHP,TAWHBLINSO,TAWHBINHPO,TAWHBLSHPO,TAWHINSHPO,TABLINSHPO,TA6RACES,TWHBINSHPO,THISPNHISP,TAHISPANIC,TNHISPANIC,TN1RACE,TNWHALN,TNBLKALN,TNAIANALN,TNASIANALN,TNNHPOALN,TNOTHRALN,TN2MRACES,TN2RACES,TNWHBL,TNWHAIAN,TNWHTASIAN,TNWHNHPOPI,TNWHOR,TNBLAIAN,TNBLASIAN,TNBLNHPOPI,TNBLOR,TNAIANAS,TNAIANNHPI,TNAIANOR,TNASNHPOPI,TNASOR,TNNHOPIOOR,TN3RACES,TNWHBLAIAN,TNWHBLAS,TNWHBLNHPI,TNWHBLOR,TNWHAIANAS,TNWHAIANHP,TNWHAIANOR,TNWHASNHPI,TNWHASOR,TNWHNHPOOR,TNBLAIANAS,TNBLAIANHP,TNBLAIANOR,TNBLASNHPI,TNBLASOR,TNBLNHPOOR,TNAIANASHP,TNAIANASOR,TNAIANNHPO,TNASNHPOOR,TN4RACES,TNWHBLAINS,TNWHBLINHP,TNWHBLAINO,TNWHBLASHP,TNWHBLASOR,TNWHBLNHPO,TNWHAINSHP,TNWHAIANSO,TNWHAINHPO,TNWHASNHPO,TNBLAINSHP,TNBLAIANSO,TNBLAINHPO,TNBLASNHPO,TNAIANSHPO,TN5RACES,TNWHBINSHP,TNWHBLINSO,TNWHBINHPO,TNWHBLSHPO,TNWHINSHPO,TNBLINSHPO,TN6RACES,TNWBINSHPO,VAPERSONS,VA1RACE,VAWHITEALN,VABLACKALN,VAAIANALN,VAASIANALN,VANHPOALN,VAOTHERALN,VA2MRACES,VA2RACES,VAWHBL,VAWHAIAN,VAWHAS,VAWHNHPO,VAWHOR,VABLAIAN,VABLASIAN,VABLNHOPI,VABLOR,VAAIANAS,VAAIANNHPI,VAAIANOR,VAASNHOPI,VAASOR,VANHPOOR,VA3RACES,VAWHBLAIAN,VAWHBLAS,VAWHBLNHPI,VAWHBLOR,VAWHAIANAS,VAWHAIANHP,VAWHAIANOR,VAWHASNHPI,VAWHASOR,VAWHNHPIOT,VABLAIANAS,VABLAIANHP,VABLAIANOR,VABLASNHPI,VABLASOR,VABLNHPIOT,VAAIANASHP,VAAIANASOR,VAAIANNHPO,VAASNHPOOR,VA4RACES,VAWHBLAINS,VAWHBLINHP,VAWHBLAINO,VAWHBLASHP,VAWHBLASOR,VAWHBLNHPO,VAWHAINSHP,VAWHAIANSO,VAWHAINHPO,VAWHASNHPO,VABLAINSHP,VABLAIANSO,VABLAINHPO,VABLASNHPO,VAAIANSHPO,VA5RACES,VAWHBINSHP,VAWHBLINSO,VAWHBINHPO,VAWHBLSHPO,VAWHINSHPO,VABLINSHPO,VA6RACES,VAWBINSHPO,VAHISNHISP,VAHISPANIC,VANHISPANC,VAN1RACE,VANWHTALN,VANBLKALN,VANAIANALN,VANASANALN,VANNHPOALN,VANORALN,VANM2RACES,VAN2RACES,VANWHBL,VANWHAIAN,VANWHAS,VANWHNHOPI,VANWHOR,VANBLAIAN,VANBLAS,VANBLNHOPI,VANBLOR,VANAIANAS,VANAIANNHP,VANAIANOR,VANASNHOPI,VANASOR,VANNHOPIOR,VAN3RACES,VANWHBLAIN,VANWHBLAS,VANWHBLNHP,VANWHBLOR,VANWHAIANS,VANWHAINHP,VANWHAIANO,VANWHASNHP,VANWHASOR,VANWHNHOPO,VANBLAIANS,VANBLAINHP,VANBLAIANO,VANBLASNHP,VANBLASOR,VANBLNHOPO,VANAIANSHP,VANAIANASO,VANAIANHPO,VANASNHPOO,VAN4RACES,VANWHBLINS,VANWHBINHP,VANWHBLINO,VANWHBLSHP,VANWHBLASO,VANWHBLHPO,VANWHINSHP,VANWHAINSO,VANWHINHPO,VANWHASHPO,VANBLINSHP,VANBLAINSO,VANBLINHPO,VANBLASHPO,VANAINSHPO,VAN5RACES,VANWBINSHP,VANWHBINSO,VANWBINHPO,VANWHBSHPO,VANWINSHPO,VANBINSHPO,VAN6RACES,VNWBINSHPO,TAHOUSING,TAHOCCUPID,TAHVACANT,GDB_GEOMATTR_DATA,Shape__Area,Shape__Length
816,31,079,16P,3107916P,A,Grand Island Sixteen Precinct,Grand Island Sixteen Precinct,00,G5240,N,1182300,0,+40.9098538,-098.3442898,1932,1850,1393,75,30,16,1,335,82,76,15,20,5,1,24,0,1,0,5,0,0,1,0,0,4,6,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932,735,1197,1155,1046,65,21,16,1,6,42,37,11,15,5,1,0,0,1,0,4,0,0,0,0,0,0,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283,1247,983,48,15,13,1,187,36,34,2,9,2,1,12,0,1,0,4,0,0,1,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283,398,885,867,799,39,11,13,1,4,18,17,2,7,2,1,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,720,36,,12718796.5320409,17578.4148553188
817,31,079,2P,310792P,A,Grand Island Two Precinct,Grand Island Two Precinct,00,G5240,N,792142,0,+40.9262966,-098.3503657,1930,1857,1074,28,41,30,38,646,73,71,3,13,1,0,40,2,0,0,4,1,1,3,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1930,1110,820,800,724,22,9,26,8,11,20,18,3,10,1,0,0,1,0,0,2,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1324,1285,775,26,25,18,25,416,39,39,0,8,0,0,22,1,0,0,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1324,687,637,626,568,21,6,17,7,7,11,11,0,8,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719,653,66,,8521495.0054553,12484.836218444
818,31,079,1P,310791P,A,Grand Island One Precinct,Grand Island One Precinct,00,G5240,N,1198866,159,+40.9318510,-098.3350352,1772,1698,981,40,48,30,7,592,74,72,8,7,0,1,38,0,0,0,4,1,0,9,2,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1772,1129,643,633,545,35,20,27,1,5,10,9,2,0,0,1,0,0,0,0,3,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215,1173,725,32,24,23,3,366,42,40,2,3,0,1,26,0,0,0,4,1,0,1,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215,689,526,519,459,27,10,20,1,2,7,6,1,0,0,1,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,572,69,,12898627.4406021,20070.9230448716
819,31,079,17P,3107917P,A,Grand Island Seventeen Precinct,Grand Island Seventeen Precinct,00,G5240,N,1454118,21474,+40.9202621,-098.3300892,2404,2338,1633,181,24,32,0,468,66,66,14,10,10,0,26,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2404,910,1494,1469,1241,176,5,32,0,15,25,25,11,3,8,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1636,1608,1156,136,13,28,0,275,28,28,4,6,2,0,12,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1636,513,1123,1114,944,132,3,28,0,7,9,9,3,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869,817,52,,15873852.2310619,17618.7885760476
820,31,079,44P,3107944P,A,Center #6 Precinct,Center #6 Precinct,00,G5240,N,50137691,172964,+40.8951223,-098.4452259,1370,1346,1229,12,14,1,0,90,24,24,8,5,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370,254,1116,1102,1085,10,6,1,0,0,14,14,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,972,964,896,7,8,0,0,53,8,8,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,972,128,844,838,827,6,5,0,0,0,6,6,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,553,50,,541227537.383914,148339.324029859
821,31,079,33P,3107933P,A,Center #2 Precinct,Center #2 Precinct,00,G5240,N,2989699,0,+40.9390764,-098.3944872,1783,1777,1703,13,1,25,1,34,6,6,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1783,104,1679,1673,1635,11,1,25,0,1,6,6,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1253,1249,1199,7,1,15,0,27,4,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1253,67,1186,1182,1159,6,1,15,0,1,4,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,21,,32161878.9894588,23204.7250627567
822,31,079,37P,3107937P,A,Washington One Precinct,Washington One Precinct,00,G5240,N,35816458,294144,+40.8790562,-098.3291158,872,867,857,2,3,0,0,5,5,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872,20,852,850,845,2,3,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657,655,648,2,3,0,0,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657,8,649,647,642,2,3,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,338,12,,388470646.957102,143522.967365475
823,31,079,18P,3107918P,A,Grand Island Eighteen Precinct,Grand Island Eighteen Precinct,00,G5240,N,15587819,0,+40.9526083,-098.3129493,925,912,804,34,18,7,0,49,13,13,1,1,6,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925,237,688,678,622,34,15,7,0,0,10,10,1,0,6,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,723,651,28,11,5,0,28,7,7,0,1,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,172,558,554,510,28,11,5,0,0,4,4,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,268,19,,167686211.183224,115332.374658714
824,31,079,19P,3107919P,A,Grand Island Nineteen Precinct,Grand Island Nineteen Precinct,00,G5240,N,967523,0,+40.9094069,-098.3361915,1303,1270,1022,31,26,41,5,145,33,33,7,6,8,0,6,0,0,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1303,324,979,952,872,21,11,41,0,7,27,27,7,6,8,0,0,0,0,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888,873,736,17,14,27,2,77,15,15,5,3,2,0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888,167,721,708,656,14,7,27,0,4,13,13,5,3,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,476,32,,10408324.2515097,14491.1472509694
825,31,079,23P,3107923P,A,Grand Island Twenty-Three Precinct,Grand Island Twenty-Three Precinct,00,G5240,N,994059,0,+40.9350676,-098.3759144,1051,1028,942,20,0,30,0,36,23,23,4,0,9,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051,106,945,931,884,17,0,30,0,0,14,14,4,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,800,745,10,0,21,0,24,12,12,1,0,3,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,70,742,737,709,7,0,21,0,0,5,5,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,412,20,,10693665.0960656,13388.1370812643
826,31,079,9P,310799P,A,Grand Island Nine Precinct,Grand Island Nine Precinct,00,G5240,N,4435617,12134,+40.8994762,-098.3332463,2801,2743,2319,58,28,36,0,302,58,56,9,11,2,0,20,2,0,0,3,2,0,6,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2801,850,1951,1924,1823,57,7,35,0,2,27,26,9,9,2,0,0,2,0,0,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2061,2032,1775,35,19,29,0,174,29,29,2,5,0,0,13,2,0,0,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2061,472,1589,1579,1507,34,7,29,0,2,10,10,2,3,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1117,1064,53,,47847643.4199303,46358.0468677001
827,31,079,38P,3107938P,A,Washington #2 Precinct,Washington #2 Precinct,00,G5240,N,16202759,201743,+40.9417871,-098.3157708,1015,1007,975,6,1,15,0,10,8,8,1,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015,41,974,968,946,6,1,15,0,0,6,6,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775,773,754,3,1,8,0,7,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775,20,755,754,742,3,1,8,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,411,22,,176472140.334207,136782.827410394
828,31,079,3P,310793P,A,Grand Island Three Precinct,Grand Island Three Precinct,00,G5240,N,1330577,0,+40.9387449,-098.3398770,2676,2581,1609,39,56,17,1,859,95,94,26,10,1,0,43,2,0,0,1,0,0,2,5,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2676,1603,1073,1041,974,36,12,17,0,2,32,32,17,5,1,0,2,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1731,1694,1113,21,28,12,1,519,37,37,7,3,0,0,21,0,0,0,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1731,938,793,788,753,18,4,12,0,1,5,5,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,787,57,,14313806.072579,19791.1111501246
829,31,079,20P,3107920P,A,Grand Island Twenty Precinct,Grand Island Twenty Precinct,00,G5240,N,2590228,0,+40.9185959,-098.3723154,2589,2522,2034,67,24,43,4,350,67,64,4,8,4,1,33,0,0,0,13,0,0,1,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2589,616,1973,1947,1822,67,8,42,2,6,26,25,4,4,4,0,1,0,0,0,12,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1869,1839,1554,37,14,33,3,198,30,28,1,2,0,1,18,0,0,0,5,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1869,352,1517,1509,1430,37,6,32,2,2,8,7,1,1,0,0,1,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,969,36,,27864712.6126674,25070.3916132653
830,31,079,7P,310797P,A,Grand Island Seven Precinct,Grand Island Seven Precinct,00,G5240,N,637135,0,+40.9349390,-098.3636982,1321,1298,1118,26,13,20,0,121,23,23,0,1,2,0,12,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1321,278,1043,1032,987,26,0,19,0,0,11,11,0,1,2,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987,969,860,12,6,15,0,76,18,18,0,1,2,0,7,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987,161,826,815,789,12,0,14,0,0,11,11,0,1,2,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541,516,25,,6854023.57322445,10450.1372451762
831,31,079,36P,3107936P,A,Center #5 Precinct,Center #5 Precinct,00,G5240,N,5988461,0,+40.9003408,-098.4014323,1512,1490,1356,5,13,8,8,100,22,21,1,5,2,3,6,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1512,264,1248,1235,1218,4,3,8,2,0,13,12,1,5,2,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070,1059,982,3,10,4,5,55,11,11,1,4,2,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070,140,930,923,911,3,3,4,2,0,7,7,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662,517,145,,64422087.4105253,49919.1766214571
